Index,BWTDA,Area de Salida,Fecha,Orden/Pedido,Año,Mes,Dia,Bultos,Dia sem,Contenedores,Registro Valido,% Registro Valido
8741,284,Seco,44980,7222895,2023,2,23,554.0,4,6,OK,1.0
8743,284,Seco,44981,7224835,2023,2,24,633.0,5,10,OK,1.0
8751,288,Seco,44928,7181224,2023,1,2,209.0,1,3,OK,1.0
8755,288,Seco,44930,7183838,2023,1,4,743.0,3,16,OK,1.0
8761,288,Seco,44933,7186533,2023,1,7,365.0,6,8,OK,1.0
8764,288,Seco,44935,7187391,2023,1,9,561.0,1,9,OK,1.0
8767,288,Seco,44937,7188924,2023,1,11,575.0,3,10,OK,1.0
8771,288,Seco,44940,7191859,2023,1,14,108.0,6,6,OK,1.0
8774,288,Seco,44942,7192494,2023,1,16,84.0,1,1,OK,1.0
8777,288,Seco,44944,7194410,2023,1,18,110.0,3,4,OK,1.0
8779,288,Seco,44946,7196026,2023,1,20,372.0,5,8,OK,1.0
8783,288,Seco,44947,7196998,2023,1,21,200.0,6,4,OK,1.0
8787,288,Seco,44949,7198038,2023,1,23,829.0,1,15,OK,1.0
8791,288,Seco,44951,7200033,2023,1,25,199.0,3,4,OK,1.0
8793,288,Seco,44952,7200767,2023,1,26,118.0,4,3,OK,1.0
8796,288,Seco,44953,7201999,2023,1,27,372.0,5,8,OK,1.0
8801,288,Seco,44956,7202959,2023,1,30,202.0,1,5,OK,1.0
8802,288,Seco,44956,7203773,2023,1,30,261.0,1,8,OK,1.0
8805,288,Seco,44959,7206712,2023,2,2,137.0,4,3,OK,1.0
8809,288,Seco,44960,7207701,2023,2,3,200.0,5,2,OK,1.0
8813,288,Seco,44961,7208635,2023,2,4,373.0,6,8,OK,1.0
8816,288,Seco,44963,7209419,2023,2,6,201.0,1,4,OK,1.0
8822,288,Seco,44966,7212190,2023,2,9,864.0,4,16,OK,1.0
8823,288,Seco,44966,7212368,2023,2,9,411.0,4,8,OK,1.0
8825,288,Seco,44967,7213410,2023,2,10,658.0,5,7,OK,1.0
8829,288,Seco,44968,7214244,2023,2,11,286.0,6,7,OK,1.0
8833,288,Seco,44970,7214578,2023,2,13,231.0,1,1,OK,1.0
8834,288,Seco,44970,7214697,2023,2,13,796.0,1,13,OK,1.0
8836,288,Seco,44972,7216883,2023,2,15,660.0,3,10,OK,1.0
8839,288,Seco,44974,7218785,2023,2,17,510.0,5,7,OK,1.0
8843,288,Seco,44975,7219523,2023,2,18,265.0,6,5,OK,1.0
8845,288,Seco,44977,7220392,2023,2,20,528.0,1,7,OK,1.0
8847,288,Seco,44979,7222582,2023,2,22,718.0,3,8,OK,1.0
8849,288,Seco,44981,7224527,2023,2,24,605.0,5,9,OK,1.0
8851,288,Seco,44982,7225612,2023,2,25,206.0,6,6,OK,1.0
8852,288,Seco,44984,7226335,2023,2,27,592.0,1,8,OK,1.0
8855,289,Seco,44928,7181262,2023,1,2,713.0,1,13,OK,1.0
8859,289,Seco,44929,7182916,2023,1,3,45.0,2,1,OK,1.0
8860,289,Seco,44929,7182927,2023,1,3,653.0,2,11,OK,1.0
8864,289,Seco,44932,7184823,2023,1,6,809.0,5,14,OK,1.0
8868,289,Seco,44935,7186681,2023,1,9,558.0,1,8,OK,1.0
8872,289,Seco,44936,7188479,2023,1,10,784.0,2,14,OK,1.0
8876,289,Seco,44938,7190280,2023,1,12,753.0,4,10,OK,1.0
8880,289,Seco,44942,7191936,2023,1,16,974.0,1,18,OK,1.0
8884,289,Seco,44943,7193665,2023,1,17,519.0,2,6,OK,1.0
8888,289,Seco,44945,7195468,2023,1,19,863.0,4,19,OK,1.0
8889,289,Seco,44945,7195475,2023,1,19,72.0,4,1,OK,1.0
8893,289,Seco,44949,7197368,2023,1,23,699.0,1,12,OK,1.0
8897,289,Seco,44950,7199122,2023,1,24,599.0,2,9,OK,1.0
8901,289,Seco,44952,7201142,2023,1,26,666.0,4,8,OK,1.0
8905,289,Seco,44956,7203104,2023,1,30,890.0,1,13,OK,1.0
8906,289,Seco,44956,7203105,2023,1,30,106.0,1,1,OK,1.0
8910,289,Seco,44958,7204871,2023,2,1,716.0,3,12,OK,1.0
8914,289,Seco,44959,7206829,2023,2,2,754.0,4,9,OK,1.0
8918,289,Seco,44962,7208750,2023,2,5,687.0,7,11,OK,1.0
8922,289,Seco,44964,7210514,2023,2,7,871.0,2,13,OK,1.0
8926,289,Seco,44967,7212484,2023,2,10,907.0,5,12,OK,1.0
8930,289,Seco,44970,7214320,2023,2,13,1009.0,1,15,OK,1.0
8934,289,Seco,44972,7216008,2023,2,15,824.0,3,11,OK,1.0
8938,289,Seco,44974,7217937,2023,2,17,1073.0,5,20,OK,1.0
8942,289,Seco,44976,7219793,2023,2,19,753.0,7,10,OK,1.0
8945,289,Seco,44978,7221449,2023,2,21,630.0,2,7,OK,1.0
8947,289,Seco,44980,7223668,2023,2,23,760.0,4,11,OK,1.0
8950,289,Seco,44984,7225686,2023,2,27,987.0,1,14,OK,1.0
8952,289,Seco,44985,7227467,2023,2,28,478.0,2,5,OK,1.0
8958,297,Seco,44929,7181750,2023,1,3,48.0,2,1,OK,1.0
8959,297,Seco,44929,7181752,2023,1,3,471.0,2,4,OK,1.0
8960,297,Seco,44929,7182870,2023,1,3,1161.0,2,18,OK,1.0
8961,297,Seco,44929,7182871,2023,1,3,104.0,2,1,OK,1.0
8962,297,Seco,44929,7182898,2023,1,3,87.0,2,1,OK,1.0
8967,297,Seco,44931,7184818,2023,1,5,1196.0,4,23,OK,1.0
8970,297,Seco,44932,7185629,2023,1,6,705.0,5,8,OK,1.0
8971,297,Seco,44932,7185634,2023,1,6,768.0,5,10,OK,1.0
8977,297,Seco,44935,7187524,2023,1,9,938.0,1,17,OK,1.0
8981,297,Seco,44936,7188438,2023,1,10,1137.0,2,18,OK,1.0
8985,297,Seco,44938,7190250,2023,1,12,1050.0,4,18,OK,1.0
8986,297,Seco,44938,7190277,2023,1,12,12.0,4,1,OK,1.0
8990,297,Seco,44940,7191150,2023,1,14,1187.0,6,21,OK,1.0
8994,297,Seco,44942,7192754,2023,1,16,923.0,1,16,OK,1.0
8998,297,Seco,44943,7193672,2023,1,17,860.0,2,10,OK,1.0
9002,297,Seco,44945,7195448,2023,1,19,1031.0,4,20,OK,1.0
9003,297,Seco,44945,7195449,2023,1,19,153.0,4,1,OK,1.0
9004,297,Seco,44945,7195493,2023,1,19,133.0,4,2,OK,1.0
9005,297,Seco,44945,7195589,2023,1,19,189.0,4,4,OK,1.0
9009,297,Seco,44946,7196420,2023,1,20,1022.0,5,16,OK,1.0
9013,297,Seco,44950,7198109,2023,1,24,1060.0,2,17,OK,1.0
9017,297,Seco,44951,7199178,2023,1,25,972.0,3,12,OK,1.0
9021,297,Seco,44952,7201130,2023,1,26,990.0,4,15,OK,1.0
9025,297,Seco,44953,7202148,2023,1,27,1243.0,5,18,OK,1.0
9029,297,Seco,44956,7203903,2023,1,30,1476.0,1,25,OK,1.0
9033,297,Seco,44957,7204886,2023,1,31,1192.0,2,15,OK,1.0
9037,297,Seco,44959,7206763,2023,2,2,1018.0,4,15,OK,1.0
9038,297,Seco,44959,7206782,2023,2,2,195.0,4,3,OK,1.0
9042,297,Seco,44961,7207791,2023,2,4,1576.0,6,31,OK,1.0
9046,297,Seco,44963,7209502,2023,2,6,1203.0,1,17,OK,1.0
9050,297,Seco,44964,7210530,2023,2,7,1219.0,2,18,OK,1.0
9054,297,Seco,44966,7212470,2023,2,9,1314.0,4,17,OK,1.0
9058,297,Seco,44968,7213455,2023,2,11,1547.0,6,21,OK,1.0
9062,297,Seco,44970,7215064,2023,2,13,146.0,1,1,OK,1.0
9063,297,Seco,44970,7215087,2023,2,13,1383.0,1,22,OK,1.0
9067,297,Seco,44971,7216023,2023,2,14,1363.0,2,16,OK,1.0
9071,297,Seco,44973,7217917,2023,2,16,1146.0,4,16,OK,1.0
9075,297,Seco,44974,7218854,2023,2,17,1030.0,5,14,OK,1.0
9079,297,Seco,44977,7220491,2023,2,20,1314.0,1,21,OK,1.0
9083,297,Seco,44978,7221432,2023,2,21,213.0,2,4,OK,1.0
9089,297,Seco,44981,7223664,2023,2,24,982.0,5,11,OK,1.0
9090,297,Seco,44981,7224685,2023,2,24,1305.0,5,22,OK,1.0
9094,297,Seco,44984,7226489,2023,2,27,1430.0,1,23,OK,1.0
9098,297,Seco,44985,7227471,2023,2,28,1147.0,2,17,OK,1.0
9102,298,Seco,44930,7181737,2023,1,4,302.0,3,4,OK,1.0
9103,298,Seco,44930,7182876,2023,1,4,527.0,3,10,OK,1.0
9106,298,Seco,44932,7184773,2023,1,6,617.0,5,11,OK,1.0
9110,298,Seco,44934,7186646,2023,1,8,389.0,7,7,OK,1.0
9114,298,Seco,44935,7187463,2023,1,9,525.0,1,7,OK,1.0
9118,298,Seco,44938,7189341,2023,1,12,675.0,4,11,OK,1.0
9122,298,Seco,44940,7191123,2023,1,14,688.0,6,13,OK,1.0
9129,298,Seco,44942,7191963,2023,1,16,556.0,1,10,OK,1.0
9130,298,Seco,44942,7192735,2023,1,16,376.0,1,5,OK,1.0
9134,298,Seco,44945,7194620,2023,1,19,468.0,4,6,OK,1.0
9138,298,Seco,44946,7196354,2023,1,20,552.0,5,7,OK,1.0
9143,298,Seco,44949,7197343,2023,1,23,467.0,1,5,OK,1.0
9144,298,Seco,44949,7198151,2023,1,23,381.0,1,5,OK,1.0
9148,298,Seco,44952,7200176,2023,1,26,469.0,4,5,OK,1.0
9152,298,Seco,44953,7202169,2023,1,27,557.0,5,7,OK,1.0
9156,298,Seco,44955,7203070,2023,1,29,505.0,7,6,OK,1.0
9160,298,Seco,44957,7203886,2023,1,31,514.0,2,8,OK,1.0
9163,298,Seco,44958,7205832,2023,2,1,522.0,3,6,OK,1.0
9167,298,Seco,44960,7207778,2023,2,3,709.0,5,12,OK,1.0
9171,298,Seco,44962,7208746,2023,2,5,636.0,7,9,OK,1.0
9174,298,Seco,44963,7209482,2023,2,6,500.0,1,7,OK,1.0
9178,298,Seco,44965,7211497,2023,2,8,675.0,3,10,OK,1.0
9182,298,Seco,44967,7213446,2023,2,10,713.0,5,9,OK,1.0
9185,298,Seco,44970,7214316,2023,2,13,841.0,1,12,OK,1.0
9190,298,Seco,44972,7216922,2023,2,15,753.0,3,10,OK,1.0
9194,298,Seco,44974,7218913,2023,2,17,354.0,5,9,OK,1.0
9197,298,Seco,44976,7219792,2023,2,19,236.0,7,6,OK,1.0
9200,298,Seco,44978,7221436,2023,2,21,372.0,2,5,OK,1.0
9204,298,Seco,44979,7222626,2023,2,22,688.0,3,10,OK,1.0
9207,298,Seco,44981,7224686,2023,2,24,597.0,5,8,OK,1.0
9210,298,Seco,44984,7225684,2023,2,27,776.0,1,11,OK,1.0
9213,298,Seco,44985,7227465,2023,2,28,395.0,2,5,OK,1.0
9218,300,Seco,44929,7181924,2023,1,3,318.0,2,7,OK,1.0
9222,300,Seco,44931,7183981,2023,1,5,812.0,4,17,OK,1.0
9227,300,Seco,44933,7185727,2023,1,7,604.0,6,14,OK,1.0
9232,300,Seco,44936,7187590,2023,1,10,769.0,2,15,OK,1.0
9236,300,Seco,44938,7189518,2023,1,12,793.0,4,13,OK,1.0
9240,300,Seco,44940,7191303,2023,1,14,833.0,6,13,OK,1.0
9245,300,Seco,44943,7192809,2023,1,17,746.0,2,12,OK,1.0
9249,300,Seco,44944,7193850,2023,1,18,529.0,3,6,OK,1.0
9253,300,Seco,44946,7195496,2023,1,20,755.0,5,12,OK,1.0
9254,300,Seco,44946,7195502,2023,1,20,65.0,5,1,OK,1.0
9258,300,Seco,44947,7196575,2023,1,21,604.0,6,9,OK,1.0
9262,300,Seco,44950,7198293,2023,1,24,645.0,2,10,OK,1.0
9266,300,Seco,44951,7199318,2023,1,25,464.0,3,4,OK,1.0
9271,300,Seco,44953,7201360,2023,1,27,570.0,5,7,OK,1.0
9275,300,Seco,44954,7202275,2023,1,28,635.0,6,8,OK,1.0
9280,300,Seco,44957,7203975,2023,1,31,730.0,2,13,OK,1.0
9284,300,Seco,44958,7205068,2023,2,1,597.0,3,7,OK,1.0
9288,300,Seco,44960,7207032,2023,2,3,728.0,5,9,OK,1.0
9292,300,Seco,44963,7208663,2023,2,6,686.0,1,10,OK,1.0
9296,300,Seco,44964,7209629,2023,2,7,662.0,2,8,OK,1.0
9301,300,Seco,44967,7212570,2023,2,10,926.0,5,15,OK,1.0
9305,300,Seco,44968,7213579,2023,2,11,885.0,6,15,OK,1.0
9309,300,Seco,44971,7215184,2023,2,14,658.0,2,8,OK,1.0
9313,300,Seco,44972,7216192,2023,2,15,546.0,3,6,OK,1.0
9316,300,Seco,44974,7218007,2023,2,17,517.0,5,5,OK,1.0
9320,300,Seco,44978,7220597,2023,2,21,490.0,2,6,OK,1.0
9324,300,Seco,44979,7221700,2023,2,22,596.0,3,7,OK,1.0
9329,300,Seco,44981,7223988,2023,2,24,508.0,5,7,OK,1.0
9333,300,Seco,44982,7224752,2023,2,25,555.0,6,7,OK,1.0
9338,301,Seco,44929,7181930,2023,1,3,254.0,2,6,OK,1.0
9342,301,Seco,44931,7183992,2023,1,5,540.0,4,11,OK,1.0
9346,301,Seco,44932,7184853,2023,1,6,676.0,5,16,OK,1.0
9350,301,Seco,44935,7186828,2023,1,9,322.0,1,4,OK,1.0
9354,301,Seco,44937,7188597,2023,1,11,448.0,3,7,OK,1.0
9358,301,Seco,44938,7189526,2023,1,12,266.0,4,3,OK,1.0
9362,301,Seco,44939,7190391,2023,1,13,343.0,5,4,OK,1.0
9366,301,Seco,44942,7192117,2023,1,16,386.0,1,6,OK,1.0
9370,301,Seco,44944,7193854,2023,1,18,412.0,3,5,OK,1.0
9373,301,Seco,44945,7194799,2023,1,19,277.0,4,4,OK,1.0
9377,301,Seco,44946,7195724,2023,1,20,445.0,5,6,OK,1.0
9381,301,Seco,44949,7197454,2023,1,23,410.0,1,6,OK,1.0
9382,301,Seco,44949,7197467,2023,1,23,27.0,1,1,OK,1.0
9386,301,Seco,44951,7199326,2023,1,25,282.0,3,3,OK,1.0
9390,301,Seco,44952,7200443,2023,1,26,290.0,4,3,OK,1.0
9394,301,Seco,44953,7201256,2023,1,27,399.0,5,5,OK,1.0
9398,301,Seco,44956,7203177,2023,1,30,405.0,1,7,OK,1.0
9403,301,Seco,44959,7206034,2023,2,2,476.0,4,8,OK,1.0
9407,301,Seco,44960,7206966,2023,2,3,496.0,5,7,OK,1.0
9411,301,Seco,44963,7208842,2023,2,6,501.0,1,8,OK,1.0
9415,301,Seco,44965,7210647,2023,2,8,414.0,3,5,OK,1.0
9419,301,Seco,44966,7211747,2023,2,9,320.0,4,4,OK,1.0
9423,301,Seco,44967,7212590,2023,2,10,478.0,5,8,OK,1.0
9427,301,Seco,44970,7214404,2023,2,13,422.0,1,6,OK,1.0
9431,301,Seco,44972,7216141,2023,2,15,451.0,3,5,OK,1.0
9437,301,Seco,44974,7218022,2023,2,17,682.0,5,10,OK,1.0
9440,301,Seco,44977,7219800,2023,2,20,440.0,1,5,OK,1.0
9444,301,Seco,44979,7221711,2023,2,22,442.0,3,6,OK,1.0
9448,301,Seco,44980,7222876,2023,2,23,346.0,4,2,OK,1.0
9452,301,Seco,44981,7224187,2023,2,24,485.0,5,7,OK,1.0
9456,301,Seco,44984,7225755,2023,2,27,574.0,1,8,OK,1.0
9459,302,Seco,44929,7182034,2023,1,3,397.0,2,9,OK,1.0
9463,302,Seco,44931,7184141,2023,1,5,960.0,4,21,OK,1.0
9467,302,Seco,44933,7185872,2023,1,7,658.0,6,9,OK,1.0
9471,302,Seco,44936,7187711,2023,1,10,882.0,2,15,OK,1.0
9475,302,Seco,44938,7189628,2023,1,12,1109.0,4,18,OK,1.0
9479,302,Seco,44940,7191387,2023,1,14,967.0,6,19,OK,1.0
9483,302,Seco,44943,7193033,2023,1,17,856.0,2,14,OK,1.0
9487,302,Seco,44945,7194693,2023,1,19,751.0,4,13,OK,1.0
9491,302,Seco,44947,7196356,2023,1,21,957.0,6,17,OK,1.0
9495,302,Seco,44950,7198424,2023,1,24,848.0,2,14,OK,1.0
9499,302,Seco,44952,7200126,2023,1,26,762.0,4,10,OK,1.0
9504,302,Seco,44954,7202564,2023,1,28,882.0,6,16,OK,1.0
9509,302,Seco,44957,7204224,2023,1,31,964.0,2,19,OK,1.0
9514,302,Seco,44959,7205819,2023,2,2,749.0,4,9,OK,1.0
9519,302,Seco,44961,7208595,2023,2,4,927.0,6,15,OK,1.0
9523,302,Seco,44963,7209156,2023,2,6,870.0,1,12,OK,1.0
9528,302,Seco,44965,7210785,2023,2,8,812.0,3,12,OK,1.0
9529,302,Seco,44965,7210810,2023,2,8,100.0,3,2,OK,1.0
9533,302,Seco,44966,7211800,2023,2,9,854.0,4,12,OK,1.0
9537,302,Seco,44968,7213676,2023,2,11,914.0,6,13,OK,1.0
9539,302,Seco,44970,7214913,2023,2,13,816.0,1,9,OK,1.0
9542,302,Seco,44971,7215373,2023,2,14,303.0,2,7,OK,1.0
9546,302,Seco,44973,7217285,2023,2,16,570.0,4,6,OK,1.0
9550,302,Seco,44974,7218242,2023,2,17,535.0,5,5,OK,1.0
9554,302,Seco,44975,7219012,2023,2,18,638.0,6,9,OK,1.0
9558,302,Seco,44977,7219679,2023,2,20,613.0,1,7,OK,1.0
9563,302,Seco,44979,7221798,2023,2,22,734.0,3,10,OK,1.0
9567,302,Seco,44980,7222815,2023,2,23,646.0,4,8,OK,1.0
9570,302,Seco,44982,7225023,2023,2,25,598.0,6,8,OK,1.0
9575,302,Seco,44984,7225844,2023,2,27,843.0,1,13,OK,1.0
9581,303,Seco,44930,7182262,2023,1,4,343.0,3,5,OK,1.0
9582,303,Seco,44930,7182281,2023,1,4,33.0,3,1,OK,1.0
9583,303,Seco,44930,7182341,2023,1,4,9.0,3,1,OK,1.0
9584,303,Seco,44930,7183085,2023,1,4,699.0,3,14,OK,1.0
9588,303,Seco,44932,7184893,2023,1,6,762.0,5,14,OK,1.0
9592,303,Seco,44935,7186849,2023,1,9,603.0,1,13,OK,1.0
9596,303,Seco,44937,7188645,2023,1,11,844.0,3,16,OK,1.0
9600,303,Seco,44939,7190444,2023,1,13,637.0,5,10,OK,1.0
9604,303,Seco,44942,7192573,2023,1,16,563.0,1,8,OK,1.0
9608,303,Seco,44944,7193863,2023,1,18,683.0,3,12,OK,1.0
9612,303,Seco,44946,7195633,2023,1,20,723.0,5,12,OK,1.0
9616,303,Seco,44949,7197390,2023,1,23,532.0,1,7,OK,1.0
9620,303,Seco,44951,7199460,2023,1,25,427.0,3,6,OK,1.0
9624,303,Seco,44952,7200491,2023,1,26,420.0,4,4,OK,1.0
9628,303,Seco,44953,7201286,2023,1,27,677.0,5,13,OK,1.0
9632,303,Seco,44956,7203247,2023,1,30,518.0,1,6,OK,1.0
9636,303,Seco,44958,7205151,2023,2,1,452.0,3,6,OK,1.0
9640,303,Seco,44959,7206109,2023,2,2,632.0,4,8,OK,1.0
9644,303,Seco,44960,7207041,2023,2,3,677.0,5,10,OK,1.0
9648,303,Seco,44963,7209152,2023,2,6,583.0,1,8,OK,1.0
9652,303,Seco,44965,7210650,2023,2,8,679.0,3,10,OK,1.0
9656,303,Seco,44966,7211750,2023,2,9,637.0,4,8,OK,1.0
9659,303,Seco,44967,7212810,2023,2,10,323.0,5,9,OK,1.0
9663,303,Seco,44970,7214412,2023,2,13,705.0,1,12,OK,1.0
9667,303,Seco,44972,7216423,2023,2,15,634.0,3,8,OK,1.0
9671,303,Seco,44973,7217280,2023,2,16,612.0,4,6,OK,1.0
9675,303,Seco,44974,7218234,2023,2,17,943.0,5,14,OK,1.0
9679,303,Seco,44977,7219836,2023,2,20,650.0,1,10,OK,1.0
9683,303,Seco,44979,7221792,2023,2,22,659.0,3,7,OK,1.0
9687,303,Seco,44980,7222942,2023,2,23,466.0,4,3,OK,1.0
9691,303,Seco,44981,7223999,2023,2,24,609.0,5,10,OK,1.0
9695,303,Seco,44984,7225841,2023,2,27,639.0,1,10,OK,1.0
9697,304,Seco,44929,7181929,2023,1,3,355.0,2,7,OK,1.0
9701,304,Seco,44931,7183991,2023,1,5,897.0,4,16,OK,1.0
9706,304,Seco,44933,7185733,2023,1,7,744.0,6,16,OK,1.0
9710,304,Seco,44936,7187603,2023,1,10,833.0,2,12,OK,1.0
9714,304,Seco,44938,7189524,2023,1,12,940.0,4,17,OK,1.0
9718,304,Seco,44940,7191312,2023,1,14,412.0,6,9,OK,1.0
9722,304,Seco,44943,7192813,2023,1,17,640.0,2,12,OK,1.0
9726,304,Seco,44945,7194798,2023,1,19,461.0,4,9,OK,1.0
9730,304,Seco,44947,7196465,2023,1,21,1109.0,6,22,OK,1.0
9734,304,Seco,44950,7198303,2023,1,24,467.0,2,7,OK,1.0
9738,304,Seco,44952,7200457,2023,1,26,454.0,4,7,OK,1.0
9742,304,Seco,44954,7202487,2023,1,28,453.0,6,10,OK,1.0
9746,304,Seco,44957,7203990,2023,1,31,450.0,2,11,OK,1.0
9750,304,Seco,44959,7206033,2023,2,2,555.0,4,10,OK,1.0
9754,304,Seco,44960,7207035,2023,2,3,809.0,5,9,OK,1.0
9758,304,Seco,44961,7207975,2023,2,4,867.0,6,12,OK,1.0
9762,304,Seco,44964,7209635,2023,2,7,871.0,2,11,OK,1.0
9766,304,Seco,44966,7211745,2023,2,9,841.0,4,12,OK,1.0
9770,304,Seco,44967,7212589,2023,2,10,797.0,5,9,OK,1.0
9774,304,Seco,44970,7213555,2023,2,13,121.0,1,1,OK,1.0
9775,304,Seco,44970,7213588,2023,2,13,887.0,1,9,OK,1.0
9780,304,Seco,44973,7217186,2023,2,16,869.0,4,13,OK,1.0
9784,304,Seco,44974,7218021,2023,2,17,736.0,5,9,OK,1.0
9788,304,Seco,44978,7220600,2023,2,21,427.0,2,3,OK,1.0
9792,304,Seco,44979,7221710,2023,2,22,579.0,3,6,OK,1.0
9796,304,Seco,44981,7223995,2023,2,24,757.0,5,14,OK,1.0
9800,304,Seco,44982,7224757,2023,2,25,614.0,6,7,OK,1.0
9804,304,Seco,44985,7226621,2023,2,28,631.0,2,8,OK,1.0
9808,308,Seco,44928,7181422,2023,1,2,533.0,1,12,OK,1.0
9811,308,Seco,44930,7183384,2023,1,4,608.0,3,11,OK,1.0
9813,308,Seco,44932,7183423,2023,1,6,147.0,5,4,OK,1.0
9814,308,Seco,44932,7185176,2023,1,6,616.0,5,10,OK,1.0
9816,308,Seco,44935,7187005,2023,1,9,60.0,1,1,OK,1.0
9817,308,Seco,44935,7187040,2023,1,9,734.0,1,13,OK,1.0
9823,308,Seco,44937,7188854,2023,1,11,580.0,3,12,OK,1.0
9827,308,Seco,44939,7190751,2023,1,13,670.0,5,14,OK,1.0
9831,308,Seco,44942,7192639,2023,1,16,677.0,1,17,OK,1.0
9835,308,Seco,44944,7194155,2023,1,18,719.0,3,14,OK,1.0
9839,308,Seco,44946,7195846,2023,1,20,718.0,5,15,OK,1.0
9843,308,Seco,44949,7197634,2023,1,23,588.0,1,10,OK,1.0
9847,308,Seco,44951,7199538,2023,1,25,625.0,3,7,OK,1.0
9851,308,Seco,44952,7200556,2023,1,26,612.0,4,7,OK,1.0
9856,308,Seco,44953,7201287,2023,1,27,705.0,5,14,OK,1.0
9860,308,Seco,44954,7202617,2023,1,28,690.0,6,9,OK,1.0
9864,308,Seco,44956,7203409,2023,1,30,511.0,1,8,OK,1.0
9868,308,Seco,44958,7205266,2023,2,1,777.0,3,9,OK,1.0
9872,308,Seco,44959,7206203,2023,2,2,69.0,4,1,OK,1.0
9873,308,Seco,44959,7206347,2023,2,2,795.0,4,11,OK,1.0
9877,308,Seco,44960,7207241,2023,2,3,713.0,5,8,OK,1.0
9881,308,Seco,44961,7208463,2023,2,4,798.0,6,12,OK,1.0
9885,308,Seco,44963,7209157,2023,2,6,699.0,1,9,OK,1.0
9889,308,Seco,44965,7211053,2023,2,8,723.0,3,10,OK,1.0
9893,308,Seco,44966,7212159,2023,2,9,699.0,4,8,OK,1.0
9897,308,Seco,44967,7213158,2023,2,10,709.0,5,8,OK,1.0
9901,308,Seco,44968,7213728,2023,2,11,702.0,6,9,OK,1.0
9906,308,Seco,44972,7214673,2023,2,15,711.0,3,9,OK,1.0
9907,308,Seco,44972,7216555,2023,2,15,774.0,3,12,OK,1.0
9913,308,Seco,44974,7218241,2023,2,17,529.0,5,5,OK,1.0
9916,308,Seco,44975,7219198,2023,2,18,318.0,6,7,OK,1.0
9920,308,Seco,44977,7220029,2023,2,20,825.0,1,11,OK,1.0
9924,308,Seco,44979,7222172,2023,2,22,67.0,3,1,OK,1.0
9925,308,Seco,44979,7222191,2023,2,22,748.0,3,8,OK,1.0
9929,308,Seco,44980,7223041,2023,2,23,402.0,4,5,OK,1.0
9930,308,Seco,44980,7223096,2023,2,23,19.0,4,1,OK,1.0
9934,308,Seco,44982,7225430,2023,2,25,681.0,6,10,OK,1.0
9938,308,Seco,44984,7225847,2023,2,27,536.0,1,11,OK,1.0
9941,310,Seco,44929,7181745,2023,1,3,530.0,2,9,OK,1.0
9942,310,Seco,44929,7182879,2023,1,3,411.0,2,5,OK,1.0
9943,310,Seco,44929,7182891,2023,1,3,47.0,2,1,OK,1.0
9945,310,Seco,44932,7184776,2023,1,6,546.0,5,9,OK,1.0
9946,310,Seco,44934,7186675,2023,1,8,394.0,7,6,OK,1.0
9948,310,Seco,44937,7188437,2023,1,11,318.0,3,8,OK,1.0
9951,310,Seco,44942,7191966,2023,1,16,497.0,1,15,OK,1.0
9952,310,Seco,44946,7195523,2023,1,20,437.0,5,11,OK,1.0
9955,310,Seco,44949,7197345,2023,1,23,266.0,1,6,OK,1.0
9958,310,Seco,44955,7203072,2023,1,29,311.0,7,9,OK,1.0
9960,310,Seco,44959,7206873,2023,2,2,440.0,4,14,OK,1.0
9963,310,Seco,44962,7208753,2023,2,5,1165.0,7,22,OK,1.0
9967,310,Seco,44964,7210520,2023,2,7,164.0,2,3,OK,1.0
9970,310,Seco,44969,7214323,2023,2,12,589.0,7,12,OK,1.0
9972,310,Seco,44974,7217913,2023,2,17,302.0,5,8,OK,1.0
9973,310,Seco,44977,7219788,2023,2,20,139.0,1,4,OK,1.0
9974,310,Seco,44979,7221583,2023,2,22,326.0,3,6,OK,1.0
9976,310,Seco,44980,7223809,2023,2,23,339.0,4,8,OK,1.0
9978,310,Seco,44983,7225687,2023,2,26,317.0,7,6,OK,1.0
9980,321,Seco,44929,7181993,2023,1,3,241.0,2,6,OK,1.0
9981,321,Seco,44929,7182068,2023,1,3,154.0,2,4,OK,1.0
9984,321,Seco,44931,7184076,2023,1,5,613.0,4,13,OK,1.0
9989,321,Seco,44933,7185807,2023,1,7,561.0,6,10,OK,1.0
9993,321,Seco,44936,7187653,2023,1,10,377.0,2,5,OK,1.0
9997,321,Seco,44938,7189527,2023,1,12,186.0,4,4,OK,1.0
10001,321,Seco,44940,7191363,2023,1,14,191.0,6,5,OK,1.0
10005,321,Seco,44943,7192951,2023,1,17,412.0,2,12,OK,1.0
10009,321,Seco,44944,7193856,2023,1,18,145.0,3,2,OK,1.0
10013,321,Seco,44945,7194687,2023,1,19,971.0,4,18,OK,1.0
10017,321,Seco,44947,7196526,2023,1,21,748.0,6,10,OK,1.0
10021,321,Seco,44950,7198354,2023,1,24,297.0,2,4,OK,1.0
10025,321,Seco,44951,7199427,2023,1,25,609.0,3,8,OK,1.0
10029,321,Seco,44952,7200483,2023,1,26,506.0,4,6,OK,1.0
10033,321,Seco,44954,7202486,2023,1,28,702.0,6,13,OK,1.0
10038,321,Seco,44958,7205144,2023,2,1,414.0,3,9,OK,1.0
10042,321,Seco,44959,7206104,2023,2,2,289.0,4,7,OK,1.0
